Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1992950,-,-,-,-1.27,36.82,3,1658,3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI
2021,3,20,17,30,23.3,172,80,202
2021,3,20,18,30,21.3,31,388,74
2021,3,20,19,30,20.1,0,0,0
2021,3,20,20,30,19.3,0,0,0
2021,3,20,21,30,18.6,0,0,0
2021,3,20,22,30,18,0,0,0
2021,3,20,23,30,17.400000000000002,0,0,0
2021,3,21,0,30,17,0,0,0
2021,3,21,1,30,16.7,0,0,0
2021,3,21,2,30,16.6,0,0,0
2021,3,21,3,30,16.400000000000002,0,0,0
2021,3,21,4,30,16.3,0,0,0
2021,3,21,5,30,16.2,0,0,0
2021,3,21,6,30,16.3,0,0,0
2021,3,21,7,30,17.400000000000002,4,0,4
2021,3,21,8,30,19.6,48,0,48
2021,3,21,9,30,22.400000000000002,229,1,230
2021,3,21,10,30,24.6,424,109,512
2021,3,21,11,30,26.200000000000003,528,196,711
2021,3,21,12,30,27.3,559,242,799
2021,3,21,13,30,27.900000000000002,555,242,794
2021,3,21,14,30,27.900000000000002,503,298,776
2021,3,21,15,30,27.200000000000003,89,941,822
2021,3,21,16,30,25.900000000000002,78,878,597
2021,3,21,17,30,23.8,57,1,57
2021,3,21,18,30,21.3,52,6,53
2021,3,21,19,30,19.700000000000003,0,0,0
2021,3,21,20,30,18.8,0,0,0
2021,3,21,21,30,18.1,0,0,0
2021,3,21,22,30,17.3,0,0,0
2021,3,21,23,30,16.5,0,0,0
2021,3,22,0,30,16,0,0,0
2021,3,22,1,30,15.600000000000001,0,0,0
2021,3,22,2,30,15.4,0,0,0
2021,3,22,3,30,15.4,0,0,0
2021,3,22,4,30,15.3,0,0,0
2021,3,22,5,30,15.200000000000001,0,0,0
2021,3,22,6,30,15.8,0,0,0
2021,3,22,7,30,17.900000000000002,44,0,44
2021,3,22,8,30,20.700000000000003,77,0,77
2021,3,22,9,30,23.6,81,901,645
2021,3,22,10,30,25.900000000000002,88,961,864
2021,3,22,11,30,27.6,92,991,1016
2021,3,22,12,30,28.700000000000003,413,432,843
2021,3,22,13,30,29,428,388,811
2021,3,22,14,30,28.700000000000003,385,402,752
2021,3,22,15,30,27.8,251,541,672
2021,3,22,16,30,26.3,179,638,554
2021,3,22,17,30,24.400000000000002,132,448,294
2021,3,22,18,30,22.400000000000002,54,23,57
2021,3,22,19,30,21.1,0,0,0
2021,3,22,20,30,20.1,0,0,0
2021,3,22,21,30,19.3,0,0,0
2021,3,22,22,30,18.6,0,0,0
2021,3,22,23,30,18,0,0,0
2021,3,23,0,30,17.400000000000002,0,0,0
2021,3,23,1,30,16.900000000000002,0,0,0
2021,3,23,2,30,16.5,0,0,0
2021,3,23,3,30,16.3,0,0,0
2021,3,23,4,30,16.2,0,0,0
2021,3,23,5,30,16.2,0,0,0
2021,3,23,6,30,16.6,0,0,0
2021,3,23,7,30,18.2,37,0,37
2021,3,23,8,30,20.700000000000003,201,22,210
2021,3,23,9,30,23.3,313,39,338
2021,3,23,10,30,25.5,457,175,599
2021,3,23,11,30,27.3,521,201,709
2021,3,23,12,30,28.6,362,529,888
2021,3,23,13,30,29.1,545,299,840
2021,3,23,14,30,28.900000000000002,325,490,772
2021,3,23,15,30,27.8,284,487,663
2021,3,23,16,30,26.3,85,848,584
2021,3,23,17,30,24.400000000000002,68,703,321
2021,3,23,18,30,22.400000000000002,51,18,53
2021,3,23,19,30,21.1,0,0,0
2021,3,23,20,30,20.3,0,0,0
2021,3,23,21,30,19.5,0,0,0
2021,3,23,22,30,18.8,0,0,0
2021,3,23,23,30,18.2,0,0,0
2021,3,24,0,30,17.8,0,0,0
2021,3,24,1,30,17.400000000000002,0,0,0
2021,3,24,2,30,17.1,0,0,0
2021,3,24,3,30,16.900000000000002,0,0,0
2021,3,24,4,30,16.7,0,0,0
2021,3,24,5,30,16.5,0,0,0
2021,3,24,6,30,16.8,0,0,0
2021,3,24,7,30,18.6,8,0,8
2021,3,24,8,30,21,100,0,100
2021,3,24,9,30,23.5,73,904,641
2021,3,24,10,30,25.6,81,961,858
2021,3,24,11,30,27.3,87,990,1010
2021,3,24,12,30,28.5,91,1000,1084
2021,3,24,13,30,29.1,255,770,1015
2021,3,24,14,30,28.900000000000002,91,979,984
2021,3,24,15,30,28,89,934,814
2021,3,24,16,30,26.6,80,864,587
2021,3,24,17,30,24.700000000000003,63,726,323
2021,3,24,18,30,22.700000000000003,31,357,68
2021,3,24,19,30,21.3,0,0,0
2021,3,24,20,30,20.200000000000003,0,0,0
2021,3,24,21,30,19.3,0,0,0
2021,3,24,22,30,18.400000000000002,0,0,0
2021,3,24,23,30,17.6,0,0,0
2021,3,25,0,30,16.900000000000002,0,0,0
2021,3,25,1,30,16.5,0,0,0
2021,3,25,2,30,16.3,0,0,0
2021,3,25,3,30,16.2,0,0,0
2021,3,25,4,30,16,0,0,0
2021,3,25,5,30,15.8,0,0,0
2021,3,25,6,30,16.1,0,0,0
2021,3,25,7,30,18.2,44,460,117
2021,3,25,8,30,20.900000000000002,71,776,387
2021,3,25,9,30,23.8,84,899,650
2021,3,25,10,30,26.400000000000002,93,959,869
2021,3,25,11,30,28.400000000000002,99,993,1024
2021,3,25,12,30,29.8,96,1009,1099
2021,3,25,13,30,30.5,95,1009,1090
2021,3,25,14,30,30.6,92,994,998
2021,3,25,15,30,30.1,89,953,828
2021,3,25,16,30,28.8,80,881,596
2021,3,25,17,30,26.6,65,738,328
2021,3,25,18,30,23.700000000000003,32,350,68
2021,3,25,19,30,22,0,0,0
2021,3,25,20,30,20.900000000000002,0,0,0
2021,3,25,21,30,20,0,0,0
2021,3,25,22,30,19.200000000000003,0,0,0
2021,3,25,23,30,18.5,0,0,0
2021,3,26,0,30,17.900000000000002,0,0,0
2021,3,26,1,30,17.400000000000002,0,0,0
2021,3,26,2,30,17.1,0,0,0
2021,3,26,3,30,16.8,0,0,0
2021,3,26,4,30,16.5,0,0,0
2021,3,26,5,30,16.3,0,0,0
2021,3,26,6,30,16.5,0,0,0
2021,3,26,7,30,18.5,6,0,6
2021,3,26,8,30,21.5,185,341,324
2021,3,26,9,30,24.6,292,318,492
2021,3,26,10,30,27.3,102,953,873
2021,3,26,11,30,29.1,107,987,1027
2021,3,26,12,30,30.3,404,478,879
2021,3,26,13,30,30.8,110,995,1090
2021,3,26,14,30,30.6,312,560,822
2021,3,26,15,30,29.900000000000002,341,327,594
2021,3,26,16,30,28.5,246,323,434
2021,3,26,17,30,26.3,145,404,288
2021,3,26,18,30,23.5,55,35,59
2021,3,26,19,30,21.8,0,0,0
2021,3,26,20,30,20.8,0,0,0
2021,3,26,21,30,19.8,0,0,0
2021,3,26,22,30,18.900000000000002,0,0,0
2021,3,26,23,30,18,0,0,0
2021,3,27,0,30,17.1,0,0,0
2021,3,27,1,30,16.5,0,0,0
2021,3,27,2,30,16,0,0,0
2021,3,27,3,30,15.700000000000001,0,0,0
2021,3,27,4,30,15.700000000000001,0,0,0
2021,3,27,5,30,15.600000000000001,0,0,0
2021,3,27,6,30,16,0,0,0
2021,3,27,7,30,18,3,0,3
2021,3,27,8,30,20.400000000000002,145,14,151
2021,3,27,9,30,22.900000000000002,285,107,353
2021,3,27,10,30,25.3,369,284,598
2021,3,27,11,30,27.3,351,509,826
2021,3,27,12,30,28.8,293,657,945
2021,3,27,13,30,29.5,398,441,832
2021,3,27,14,30,29.5,430,289,694
2021,3,27,15,30,28.8,376,191,524
2021,3,27,16,30,27.6,256,44,282
2021,3,27,17,30,25.700000000000003,168,180,232
2021,3,27,18,30,23.5,50,10,51
2021,3,27,19,30,22.3,0,0,0
2021,3,27,20,30,21.400000000000002,0,0,0
2021,3,27,21,30,20.6,0,0,0
2021,3,27,22,30,20,0,0,0
2021,3,27,23,30,19.400000000000002,0,0,0
2021,3,28,0,30,18.7,0,0,0
2021,3,28,1,30,18.1,0,0,0
2021,3,28,2,30,17.5,0,0,0
2021,3,28,3,30,17.2,0,0,0
2021,3,28,4,30,16.900000000000002,0,0,0
2021,3,28,5,30,16.7,0,0,0
2021,3,28,6,30,16.900000000000002,0,0,0
2021,3,28,7,30,18.7,3,0,3
2021,3,28,8,30,21.200000000000003,31,0,31
2021,3,28,9,30,23.5,271,263,437
2021,3,28,10,30,25.5,325,398,647
2021,3,28,11,30,27.1,329,533,826
2021,3,28,12,30,28.200000000000003,259,684,937
2021,3,28,13,30,28.6,121,947,1053
2021,3,28,14,30,28.200000000000003,122,919,957
2021,3,28,15,30,27.1,410,105,490
2021,3,28,16,30,25.5,242,357,449
2021,3,28,17,30,23.900000000000002,153,52,171
2021,3,28,18,30,22.400000000000002,43,5,43
2021,3,28,19,30,21.400000000000002,0,0,0
2021,3,28,20,30,20.700000000000003,0,0,0
2021,3,28,21,30,20,0,0,0
2021,3,28,22,30,19.400000000000002,0,0,0
2021,3,28,23,30,18.7,0,0,0
2021,3,29,0,30,18.1,0,0,0
2021,3,29,1,30,17.5,0,0,0
2021,3,29,2,30,17.2,0,0,0
2021,3,29,3,30,17,0,0,0
2021,3,29,4,30,16.8,0,0,0
2021,3,29,5,30,16.6,0,0,0
2021,3,29,6,30,16.8,0,0,0
2021,3,29,7,30,18.400000000000002,50,388,113
2021,3,29,8,30,21.1,81,710,372
2021,3,29,9,30,23.700000000000003,97,838,627
2021,3,29,10,30,25.700000000000003,109,900,838
2021,3,29,11,30,27.1,119,931,987
2021,3,29,12,30,27.900000000000002,110,962,1064
2021,3,29,13,30,28.200000000000003,499,153,650
2021,3,29,14,30,27.8,117,924,955
2021,3,29,15,30,26.900000000000002,273,1,274
2021,3,29,16,30,25.8,60,0,60
2021,3,29,17,30,24.3,12,0,12
2021,3,29,18,30,22.700000000000003,11,0,11
2021,3,29,19,30,21.6,0,0,0
2021,3,29,20,30,20.900000000000002,0,0,0
2021,3,29,21,30,20.1,0,0,0
2021,3,29,22,30,19.3,0,0,0
2021,3,29,23,30,18.5,0,0,0
2021,3,30,0,30,17.7,0,0,0
2021,3,30,1,30,17.1,0,0,0
2021,3,30,2,30,16.7,0,0,0
2021,3,30,3,30,16.5,0,0,0
2021,3,30,4,30,16.400000000000002,0,0,0
2021,3,30,5,30,16.3,0,0,0
2021,3,30,6,30,16.5,0,0,0
2021,3,30,7,30,17.8,4,0,4
2021,3,30,8,30,20.200000000000003,163,34,177
2021,3,30,9,30,23.1,258,344,475
2021,3,30,10,30,25.6,462,193,619
2021,3,30,11,30,27.400000000000002,486,93,573
2021,3,30,12,30,28.400000000000002,531,328,857
2021,3,30,13,30,28.6,541,281,817
2021,3,30,14,30,28.200000000000003,105,946,962
2021,3,30,15,30,27.1,113,878,788
2021,3,30,16,30,25.700000000000003,102,792,560
2021,3,30,17,30,24,82,629,301
2021,3,30,18,30,22.200000000000003,35,223,57
2021,3,30,19,30,21.1,0,0,0
2021,3,30,20,30,20.3,0,0,0
2021,3,30,21,30,19.5,0,0,0
2021,3,30,22,30,18.8,0,0,0
2021,3,30,23,30,18.2,0,0,0
2021,3,31,0,30,17.6,0,0,0
2021,3,31,1,30,17.3,0,0,0
2021,3,31,2,30,17.1,0,0,0
2021,3,31,3,30,17,0,0,0
2021,3,31,4,30,16.8,0,0,0
2021,3,31,5,30,16.7,0,0,0
2021,3,31,6,30,16.900000000000002,0,0,0
2021,3,31,7,30,18.2,5,0,5
2021,3,31,8,30,20.6,220,35,234
2021,3,31,9,30,23.700000000000003,285,12,293
2021,3,31,10,30,26,461,201,624
2021,3,31,11,30,27.700000000000003,97,976,1007
2021,3,31,12,30,28.700000000000003,556,255,809
2021,3,31,13,30,29.200000000000003,550,231,776
2021,3,31,14,30,29,101,958,968
2021,3,31,15,30,28,434,146,545
2021,3,31,16,30,26.700000000000003,330,122,400
2021,3,31,17,30,24.900000000000002,106,1,106
2021,3,31,18,30,22.700000000000003,49,31,52
2021,3,31,19,30,21.3,0,0,0
2021,3,31,20,30,20.3,0,0,0
2021,3,31,21,30,19.3,0,0,0
2021,3,31,22,30,18.5,0,0,0
2021,3,31,23,30,17.900000000000002,0,0,0
2022,4,1,0,30,17.6,0,0,0
2022,4,1,1,30,17.3,0,0,0
2022,4,1,2,30,17.1,0,0,0
2022,4,1,3,30,18.3,0,0,0
2022,4,1,4,30,18,0,0,0
2022,4,1,5,30,17.6,0,0,0
2022,4,1,6,30,17,0,0,0
2022,4,1,7,30,17,12,0,12
2022,4,1,8,30,18.2,146,2,147
2022,4,1,9,30,20.6,338,75,385
2022,4,1,10,30,23.1,457,194,615
2022,4,1,11,30,24.900000000000002,495,112,600
2022,4,1,12,30,26.200000000000003,505,51,556
2022,4,1,13,30,26.8,507,89,594
2022,4,1,14,30,26.900000000000002,243,0,243
2022,4,1,15,30,26.200000000000003,391,91,461
2022,4,1,16,30,24.900000000000002,331,144,414
2022,4,1,17,30,23,12,0,12
2022,4,1,18,30,21.1,38,1,38
2022,4,1,19,30,19.8,0,0,0
2022,4,1,20,30,19,0,0,0
2022,4,1,21,30,18.400000000000002,0,0,0
2022,4,1,22,30,17.8,0,0,0
2022,4,1,23,30,17.3,0,0,0
2022,4,2,0,30,16.900000000000002,0,0,0
2022,4,2,1,30,16.6,0,0,0
2022,4,2,2,30,16.400000000000002,0,0,0
2022,4,2,3,30,16.3,0,0,0
2022,4,2,4,30,16.3,0,0,0
2022,4,2,5,30,16.3,0,0,0
2022,4,2,6,30,16.7,0,0,0
2022,4,2,7,30,18.3,4,0,4
2022,4,2,8,30,20.6,15,0,15
2022,4,2,9,30,22.8,188,0,189
2022,4,2,10,30,24.700000000000003,372,11,381
2022,4,2,11,30,26.200000000000003,490,116,598
2022,4,2,12,30,27.200000000000003,528,182,708
2022,4,2,13,30,27.6,102,974,1056
2022,4,2,14,30,27.400000000000002,96,961,964
2022,4,2,15,30,26.700000000000003,427,207,585
2022,4,2,16,30,25.200000000000003,267,215,390
2022,4,2,17,30,23.3,61,721,309
2022,4,2,18,30,21.3,40,2,41
2022,4,2,19,30,19.900000000000002,0,0,0
2022,4,2,20,30,19.1,0,0,0
2022,4,2,21,30,18.400000000000002,0,0,0
2022,4,2,22,30,17.8,0,0,0
2022,4,2,23,30,17.3,0,0,0
2022,4,3,0,30,16.8,0,0,0
2022,4,3,1,30,16.3,0,0,0
2022,4,3,2,30,15.9,0,0,0
2022,4,3,3,30,15.5,0,0,0
2022,4,3,4,30,15.3,0,0,0
2022,4,3,5,30,15.5,0,0,0
2022,4,3,6,30,16.1,0,0,0
2022,4,3,7,30,18,32,0,32
2022,4,3,8,30,20.6,147,2,148
2022,4,3,9,30,23.200000000000003,367,131,449
2022,4,3,10,30,25.3,466,204,632
2022,4,3,11,30,27,527,258,768
2022,4,3,12,30,28.1,553,222,773
2022,4,3,13,30,28.6,548,230,773
2022,4,3,14,30,28.5,506,260,740
2022,4,3,15,30,27.700000000000003,347,293,570
2022,4,3,16,30,26.3,227,391,451
2022,4,3,17,30,24.3,144,38,157
2022,4,3,18,30,22,41,3,41
2022,4,3,19,30,20.6,0,0,0
2022,4,3,20,30,19.5,0,0,0
2022,4,3,21,30,18.7,0,0,0
2022,4,3,22,30,18.1,0,0,0
2022,4,3,23,30,17.5,0,0,0
2022,4,4,0,30,17,0,0,0
2022,4,4,1,30,16.5,0,0,0
2022,4,4,2,30,16.1,0,0,0
2022,4,4,3,30,15.8,0,0,0
2022,4,4,4,30,15.5,0,0,0
2022,4,4,5,30,15.5,0,0,0
2022,4,4,6,30,16,0,0,0
2022,4,4,7,30,18.1,30,0,30
2022,4,4,8,30,21,67,789,395
2022,4,4,9,30,23.900000000000002,79,903,653
2022,4,4,10,30,26.3,87,960,865
2022,4,4,11,30,28.1,92,989,1013
2022,4,4,12,30,29.400000000000002,555,264,816
2022,4,4,13,30,30,97,993,1069
2022,4,4,14,30,30,94,977,974
2022,4,4,15,30,29.400000000000002,238,569,671
2022,4,4,16,30,28,206,455,466
2022,4,4,17,30,25.8,135,381,265
2022,4,4,18,30,23.3,45,19,47
2022,4,4,19,30,21.900000000000002,0,0,0
2022,4,4,20,30,20.900000000000002,0,0,0
2022,4,4,21,30,20.200000000000003,0,0,0
2022,4,4,22,30,19.6,0,0,0
2022,4,4,23,30,19.1,0,0,0
2022,4,5,0,30,18.5,0,0,0
2022,4,5,1,30,17.900000000000002,0,0,0
2022,4,5,2,30,17.400000000000002,0,0,0
2022,4,5,3,30,16.8,0,0,0
2022,4,5,4,30,16.3,0,0,0
2022,4,5,5,30,16.3,0,0,0
2022,4,5,6,30,16.7,0,0,0
2022,4,5,7,30,18.400000000000002,5,0,5
2022,4,5,8,30,20.900000000000002,71,766,390
2022,4,5,9,30,23.400000000000002,92,865,642
2022,4,5,10,30,25.6,99,931,854
2022,4,5,11,30,27.3,100,968,1001
2022,4,5,12,30,28.5,100,986,1074
2022,4,5,13,30,29.3,170,853,1003
2022,4,5,14,30,29.400000000000002,503,257,734
2022,4,5,15,30,28.900000000000002,92,926,796
2022,4,5,16,30,27.700000000000003,284,44,310
2022,4,5,17,30,25.700000000000003,134,5,136
2022,4,5,18,30,23.1,30,278,54
2022,4,5,19,30,21.900000000000002,0,0,0
2022,4,5,20,30,21.1,0,0,0
2022,4,5,21,30,20.200000000000003,0,0,0
2022,4,5,22,30,19.200000000000003,0,0,0
2022,4,5,23,30,18.2,0,0,0
2022,4,6,0,30,17.400000000000002,0,0,0
2022,4,6,1,30,16.7,0,0,0
2022,4,6,2,30,16.3,0,0,0
2022,4,6,3,30,16.1,0,0,0
2022,4,6,4,30,16.1,0,0,0
2022,4,6,5,30,16.3,0,0,0
2022,4,6,6,30,16.8,0,0,0
2022,4,6,7,30,18.5,45,492,128
2022,4,6,8,30,21.1,70,779,395
2022,4,6,9,30,23.8,82,896,651
2022,4,6,10,30,26.1,88,958,865
2022,4,6,11,30,27.8,91,990,1012
2022,4,6,12,30,29.1,99,990,1077
2022,4,6,13,30,29.700000000000003,98,990,1064
2022,4,6,14,30,29.700000000000003,96,970,967
2022,4,6,15,30,29,91,928,795
2022,4,6,16,30,27.700000000000003,83,848,565
2022,4,6,17,30,25.6,68,686,300
2022,4,6,18,30,23.1,29,276,53
2022,4,6,19,30,21.6,0,0,0
2022,4,6,20,30,20.5,0,0,0
2022,4,6,21,30,19.5,0,0,0
2022,4,6,22,30,18.6,0,0,0
2022,4,6,23,30,17.8,0,0,0
2022,4,7,0,30,17.1,0,0,0
2022,4,7,1,30,16.6,0,0,0
2022,4,7,2,30,16.2,0,0,0
2022,4,7,3,30,15.700000000000001,0,0,0
2022,4,7,4,30,15.3,0,0,0
2022,4,7,5,30,15.4,0,0,0
2022,4,7,6,30,16,0,0,0
2022,4,7,7,30,18.1,5,0,5
2022,4,7,8,30,21.1,213,25,223
2022,4,7,9,30,23.900000000000002,277,336,491
2022,4,7,10,30,26.200000000000003,94,950,864
2022,4,7,11,30,28,97,984,1012
2022,4,7,12,30,29.200000000000003,98,997,1081
2022,4,7,13,30,29.900000000000002,97,995,1067
2022,4,7,14,30,29.900000000000002,95,974,968
2022,4,7,15,30,29.3,91,934,798
2022,4,7,16,30,28,177,638,538
2022,4,7,17,30,25.900000000000002,135,381,263
2022,4,7,18,30,23.400000000000002,37,1,38
2022,4,7,19,30,22,0,0,0
2022,4,7,20,30,20.8,0,0,0
2022,4,7,21,30,19.900000000000002,0,0,0
2022,4,7,22,30,19.200000000000003,0,0,0
2022,4,7,23,30,18.5,0,0,0
2022,4,8,0,30,17.8,0,0,0
2022,4,8,1,30,17.2,0,0,0
2022,4,8,2,30,16.5,0,0,0
2022,4,8,3,30,15.9,0,0,0
2022,4,8,4,30,15.600000000000001,0,0,0
2022,4,8,5,30,15.5,0,0,0
2022,4,8,6,30,15.8,0,0,0
2022,4,8,7,30,17.7,4,0,4
2022,4,8,8,30,20.700000000000003,210,24,220
2022,4,8,9,30,23.700000000000003,86,890,652
2022,4,8,10,30,26,92,957,867
2022,4,8,11,30,27.900000000000002,95,988,1014
2022,4,8,12,30,29,99,998,1082
2022,4,8,13,30,29.200000000000003,499,410,898
2022,4,8,14,30,28.700000000000003,97,976,971
2022,4,8,15,30,28,90,939,800
2022,4,8,16,30,27.1,78,870,569
2022,4,8,17,30,25.200000000000003,62,722,304
2022,4,8,18,30,22.6,24,0,24
2022,4,8,19,30,21.6,0,0,0
2022,4,8,20,30,21,0,0,0
2022,4,8,21,30,20.1,0,0,0
2022,4,8,22,30,19.1,0,0,0
2022,4,8,23,30,18.3,0,0,0
2022,4,9,0,30,17.7,0,0,0
2022,4,9,1,30,17.2,0,0,0
2022,4,9,2,30,16.8,0,0,0
2022,4,9,3,30,16.6,0,0,0
2022,4,9,4,30,16.6,0,0,0
2022,4,9,5,30,16.6,0,0,0
2022,4,9,6,30,16.8,0,0,0
2022,4,9,7,30,18.3,7,0,7
2022,4,9,8,30,20.8,69,784,398
2022,4,9,9,30,23.6,79,904,654
2022,4,9,10,30,26,85,961,864
2022,4,9,11,30,27.8,89,991,1010
2022,4,9,12,30,29.3,84,1011,1080
2022,4,9,13,30,30.1,83,1009,1065
2022,4,9,14,30,30.200000000000003,81,990,966
2022,4,9,15,30,29.400000000000002,78,950,794
2022,4,9,16,30,27.8,72,876,565
2022,4,9,17,30,25.6,59,728,302
2022,4,9,18,30,23.3,26,318,52
2022,4,9,19,30,22.1,0,0,0
2022,4,9,20,30,21.200000000000003,0,0,0
2022,4,9,21,30,20.3,0,0,0
2022,4,9,22,30,19.400000000000002,0,0,0
2022,4,9,23,30,18.400000000000002,0,0,0
2022,4,10,0,30,17.5,0,0,0
2022,4,10,1,30,16.7,0,0,0
2022,4,10,2,30,16.2,0,0,0
2022,4,10,3,30,15.9,0,0,0
2022,4,10,4,30,15.8,0,0,0
2022,4,10,5,30,15.8,0,0,0
2022,4,10,6,30,16.2,0,0,0
2022,4,10,7,30,18.2,5,0,5
2022,4,10,8,30,21.1,177,8,180
2022,4,10,9,30,24,312,57,349
2022,4,10,10,30,26.5,87,951,857
2022,4,10,11,30,28.3,515,199,700
2022,4,10,12,30,29.5,93,990,1067
2022,4,10,13,30,29.900000000000002,95,985,1052
2022,4,10,14,30,29.700000000000003,94,965,955
2022,4,10,15,30,28.8,89,923,784
2022,4,10,16,30,27.3,169,648,532
2022,4,10,17,30,25.5,157,12,161
2022,4,10,18,30,23.3,27,284,50
2022,4,10,19,30,22,0,0,0
2022,4,10,20,30,21.1,0,0,0
2022,4,10,21,30,19.900000000000002,0,0,0
2022,4,10,22,30,18.8,0,0,0
2022,4,10,23,30,17.8,0,0,0
2022,4,11,0,30,16.7,0,0,0
2022,4,11,1,30,15.700000000000001,0,0,0
2022,4,11,2,30,14.8,0,0,0
2022,4,11,3,30,14.4,0,0,0
2022,4,11,4,30,14.3,0,0,0
2022,4,11,5,30,14.4,0,0,0
2022,4,11,6,30,14.9,0,0,0
2022,4,11,7,30,17.2,5,0,5
2022,4,11,8,30,20.900000000000002,193,250,298
2022,4,11,9,30,24.400000000000002,216,467,514
2022,4,11,10,30,27,213,677,761
2022,4,11,11,30,28.900000000000002,430,278,688
2022,4,11,12,30,30.1,392,346,733
2022,4,11,13,30,30.5,401,370,760
2022,4,11,14,30,30.200000000000003,337,472,757
2022,4,11,15,30,29.200000000000003,300,309,532
2022,4,11,16,30,27.700000000000003,224,340,414
2022,4,11,17,30,25.700000000000003,131,23,138
2022,4,11,18,30,23.700000000000003,29,1,29
2022,4,11,19,30,22.200000000000003,0,0,0
2022,4,11,20,30,21,0,0,0
2022,4,11,21,30,19.8,0,0,0
2022,4,11,22,30,18.8,0,0,0
2022,4,11,23,30,17.8,0,0,0
2022,4,12,0,30,17.1,0,0,0
2022,4,12,1,30,16.6,0,0,0
2022,4,12,2,30,16.3,0,0,0
2022,4,12,3,30,16.2,0,0,0
2022,4,12,4,30,16,0,0,0
2022,4,12,5,30,15.8,0,0,0
2022,4,12,6,30,16,0,0,0
2022,4,12,7,30,17.6,16,0,16
2022,4,12,8,30,20.400000000000002,192,179,267
2022,4,12,9,30,23.700000000000003,238,439,517
2022,4,12,10,30,26.400000000000002,442,239,635
2022,4,12,11,30,28.400000000000002,280,579,817
2022,4,12,12,30,29.700000000000003,86,991,1059
2022,4,12,13,30,30.3,338,501,823
2022,4,12,14,30,30.3,356,405,716
2022,4,12,15,30,29.5,333,274,539
2022,4,12,16,30,28.1,255,205,369
2022,4,12,17,30,26.400000000000002,106,463,258
2022,4,12,18,30,24.5,39,17,40
2022,4,12,19,30,23.3,0,0,0
2022,4,12,20,30,22.400000000000002,0,0,0
2022,4,12,21,30,21.400000000000002,0,0,0
2022,4,12,22,30,20.5,0,0,0
2022,4,12,23,30,19.6,0,0,0
2022,4,13,0,30,18.8,0,0,0
2022,4,13,1,30,17.900000000000002,0,0,0
2022,4,13,2,30,17.2,0,0,0
2022,4,13,3,30,16.7,0,0,0
2022,4,13,4,30,16.400000000000002,0,0,0
2022,4,13,5,30,16.1,0,0,0
2022,4,13,6,30,16.3,0,0,0
2022,4,13,7,30,18,52,1,52
2022,4,13,8,30,21.200000000000003,229,120,280
2022,4,13,9,30,24.5,71,898,643
2022,4,13,10,30,27.1,444,186,594
2022,4,13,11,30,29,326,497,787
2022,4,13,12,30,30.200000000000003,97,973,1051
2022,4,13,13,30,30.700000000000003,97,970,1035
2022,4,13,14,30,30.5,367,386,710
2022,4,13,15,30,29.5,318,5,322
2022,4,13,16,30,28.200000000000003,262,37,283
2022,4,13,17,30,26.6,36,0,36
2022,4,13,18,30,24.8,25,0,25
2022,4,13,19,30,23.5,0,0,0
2022,4,13,20,30,22.400000000000002,0,0,0
2022,4,13,21,30,21.200000000000003,0,0,0
2022,4,13,22,30,19.900000000000002,0,0,0
2022,4,13,23,30,18.5,0,0,0
2022,4,14,0,30,17.6,0,0,0
2022,4,14,1,30,17.3,0,0,0
2022,4,14,2,30,17.1,0,0,0
2022,4,14,3,30,17,0,0,0
2022,4,14,4,30,16.900000000000002,0,0,0
2022,4,14,5,30,16.7,0,0,0
2022,4,14,6,30,16.8,0,0,0
2022,4,14,7,30,18.1,32,1,32
2022,4,14,8,30,20.5,193,214,284
2022,4,14,9,30,23.400000000000002,294,160,396
2022,4,14,10,30,26,348,324,610
2022,4,14,11,30,27.900000000000002,388,364,725
2022,4,14,12,30,29.1,437,270,702
2022,4,14,13,30,29.5,425,270,686
2022,4,14,14,30,29,191,765,869
2022,4,14,15,30,27.8,176,722,715
2022,4,14,16,30,26.200000000000003,245,92,296
2022,4,14,17,30,24.3,145,71,168
2022,4,14,18,30,22.5,7,0,7
2022,4,14,19,30,21.400000000000002,0,0,0
2022,4,14,20,30,20.6,0,0,0
2022,4,14,21,30,19.900000000000002,0,0,0
